school_id,student_id,sex,yob,died_y3,married_y3,children_y3,preg_y3,dropout_y3,visit_month_y3,trt_school,died_y5,married_y5,children_y5,preg_y5,dropout_y5,visit_month_y5
66,6660002,1,1991,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660003,0,1989,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660004,1,1990,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660005,1,.,.,0,0,0,0,10,0,.,0,0,0,0,3
66,6660006,1,1990,.,.,.,.,1,10,0,0,1,1,1,1,3
66,6660007,0,1991,0,.,.,.,1,10,0,0,0,.,.,1,3
66,6660008,0,1992,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660009,0,1989,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660010,0,1990,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660011,0,1989,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660012,1,1990,0,0,0,0,0,10,0,.,.,0,.,1,3
66,6660013,1,1989,0,0,0,0,0,10,0,0,0,1,1,0,3
66,6660014,1,1989,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660015,1,1989,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660016,0,1989,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660017,1,1991,0,0,0,0,0,10,0,0,0,0,1,0,3
66,6660018,0,1991,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660019,0,1990,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660020,0,1989,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660021,1,1990,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660022,1,1990,0,0,0,0,0,10,0,.,0,0,0,0,3
66,6660023,0,1987,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660024,1,1989,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660025,0,1991,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660026,1,1991,0,0,0,0,0,10,0,0,1,1,1,0,3
66,6660027,1,1989,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660028,1,1990,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660029,1,1990,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660030,1,1991,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660031,1,1989,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660032,1,1991,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660033,1,1990,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660034,1,.,.,.,.,.,1,10,0,.,.,.,.,1,3
66,6660035,0,1989,0,0,.,.,0,10,0,.,0,.,.,0,3
66,6660036,0,1990,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660037,1,1990,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660038,0,1988,0,0,.,.,0,10,0,1,.,.,.,.,3
66,6660039,1,1990,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660040,0,1989,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660041,1,1990,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660042,1,1990,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660044,1,1991,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660045,1,1989,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660046,0,1989,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660047,1,1989,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660048,0,1991,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660049,0,1991,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660050,0,1990,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660051,0,1990,0,0,.,.,0,10,0,.,0,.,.,0,3
66,6660052,1,1991,0,0,0,0,0,10,0,0,0,0,0,0,3
66,6660053,0,1990,0,0,.,.,0,10,0,0,0,.,.,0,3
66,6660054,0,1991,0,0,.,.,0,10,0,.,.,.,.,0,3
67,6760001,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760002,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760003,1,1991,0,0,0,0,0,9,0,.,.,.,.,1,3
67,6760004,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760005,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760006,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760007,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760008,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760009,0,1990,0,0,.,.,0,9,0,0,0,.,.,1,3
67,6760010,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760011,1,1990,.,0,0,0,1,9,0,.,.,0,.,1,3
67,6760012,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760013,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760014,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760015,1,1990,0,0,0,0,0,9,0,0,1,1,1,1,3
67,6760016,1,1990,0,0,0,1,0,9,0,0,0,.,1,0,3
67,6760018,1,1990,0,0,0,0,0,9,0,0,1,0,1,0,3
67,6760019,1,1990,0,0,0,0,0,9,0,0,0,1,1,0,3
67,6760020,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760021,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760022,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760023,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760024,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760025,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760026,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760027,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760028,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760029,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760030,0,.,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760031,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760032,0,1992,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760033,1,1989,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760034,1,1991,.,0,0,0,0,9,0,.,0,0,0,0,3
67,6760035,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760036,0,1987,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760037,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760038,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760040,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760041,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760042,1,1990,0,0,0,0,0,9,0,.,.,.,.,0,3
67,6760043,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760044,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760045,1,1990,.,0,0,0,0,9,0,.,.,.,.,1,3
67,6760046,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760047,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760048,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760049,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760050,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760051,0,1988,0,0,.,.,0,9,0,.,.,.,.,1,3
67,6760052,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760053,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760054,1,1990,0,0,0,0,0,9,0,.,.,.,.,0,3
67,6760055,1,1990,0,0,0,0,0,9,0,.,.,.,.,0,3
67,6760056,0,1990,0,0,.,.,0,9,0,.,.,.,.,0,3
67,6760057,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760058,1,1989,0,0,0,0,0,9,0,0,0,0,1,0,3
67,6760059,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,3
67,6760060,1,1991,0,0,0,0,0,9,0,0,0,0,.,0,3
67,6760061,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760062,0,1992,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760063,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,3
67,6760064,1,1989,0,0,0,0,0,9,0,.,.,.,.,0,3
67,6760065,0,1990,0,0,.,.,1,9,0,0,0,.,.,1,3
67,6760066,1,1991,0,0,0,0,0,9,0,.,.,.,.,1,3
67,6760067,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860001,1,1989,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860002,1,1987,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860003,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860004,0,1987,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860005,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860006,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860007,1,1992,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860008,1,1988,0,0,0,0,0,9,0,.,.,.,.,0,3
68,6860009,0,1988,0,0,.,.,0,9,0,.,.,.,.,1,3
68,6860010,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860011,0,1990,0,0,.,.,1,9,0,0,0,.,.,1,3
68,6860012,1,1988,0,0,0,0,0,9,0,0,1,0,0,0,3
68,6860013,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860014,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860015,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860016,0,.,.,.,.,.,1,9,0,.,.,.,.,1,3
68,6860017,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860018,0,.,0,0,.,.,1,9,0,0,0,.,.,1,3
68,6860019,1,.,0,0,0,0,1,9,0,0,0,0,0,1,3
68,6860020,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860021,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860022,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860023,1,1988,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860024,1,1989,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860026,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860027,1,1992,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860028,1,1989,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860029,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860030,1,1988,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860031,1,1987,0,1,1,1,1,9,0,0,1,1,1,1,3
68,6860032,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860033,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860034,1,1989,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860035,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860036,1,1992,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860037,1,1989,0,0,0,0,0,9,0,.,.,.,.,1,3
68,6860038,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860039,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860040,1,1988,0,0,0,0,0,9,0,0,0,1,1,0,3
68,6860041,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860042,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860043,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860044,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860045,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860046,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860047,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860048,1,1988,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860049,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860050,0,.,0,0,.,.,1,9,0,0,0,.,.,1,3
68,6860051,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860052,1,.,0,0,0,0,1,9,0,0,0,0,0,1,3
68,6860053,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860054,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860055,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860056,0,1987,0,1,.,.,1,9,0,0,1,.,.,1,3
68,6860057,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860058,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860059,1,1990,0,0,0,0,0,9,0,0,1,0,1,0,3
68,6860060,1,1989,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860061,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860062,1,1989,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860063,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,3
68,6860064,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,3
68,6860065,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,3
69,6950147,1,1988,0,0,0,0,0,11,1,0,1,1,1,1,7
69,6960001,1,1992,0,0,0,0,0,11,1,0,0,1,1,1,7
69,6960002,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960003,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960004,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960005,1,1991,0,0,0,0,0,11,1,.,.,.,.,0,7
69,6960006,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960007,0,1990,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960008,1,1992,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960009,1,.,.,.,.,.,1,11,1,.,.,.,.,1,7
69,6960010,1,1989,0,0,0,0,1,11,1,0,0,0,0,1,7
69,6960011,1,.,0,1,1,1,1,11,1,0,1,1,1,1,7
69,6960012,0,1991,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960013,1,1992,0,0,0,0,0,11,1,.,.,.,.,0,7
69,6960014,1,1990,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960015,0,1987,0,0,.,.,0,11,1,.,.,.,.,1,7
69,6960016,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960017,1,1989,0,0,0,0,0,11,1,.,.,.,.,0,7
69,6960018,0,1990,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960019,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960020,1,1992,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960021,1,1990,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960022,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960023,1,1989,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960024,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960025,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960026,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960027,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960028,0,1991,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960029,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960030,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960031,1,.,0,0,0,0,1,11,1,0,0,0,0,1,7
69,6960032,0,1989,0,0,.,.,1,11,1,0,0,.,.,1,7
69,6960033,0,.,.,.,.,.,1,11,1,.,.,.,.,1,7
69,6960034,0,1991,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960036,1,1990,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960037,1,1991,0,0,0,0,0,11,1,.,.,.,.,1,7
69,6960038,0,1987,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960039,0,1991,.,0,.,.,0,11,1,.,.,.,.,1,7
69,6960040,0,1990,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960041,0,1989,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960042,1,1990,.,.,0,.,0,11,1,0,0,0,0,0,7
69,6960043,0,1991,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960044,1,1990,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960045,1,.,0,0,0,0,0,11,1,.,.,.,.,1,7
69,6960046,0,1987,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960047,0,1991,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960048,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960049,1,1990,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960050,0,1989,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960051,1,1991,0,0,0,0,0,11,1,.,.,.,.,1,7
69,6960052,0,1991,0,0,.,.,0,11,1,.,.,.,.,0,7
69,6960053,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960054,0,1991,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960055,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960056,1,.,.,0,0,0,0,11,1,.,.,.,.,0,7
69,6960057,1,1990,0,0,0,0,0,11,1,.,.,.,.,0,7
69,6960058,1,1990,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960059,1,1992,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960060,1,1990,0,0,1,1,1,11,1,0,0,1,1,1,7
69,6960061,0,1991,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960062,0,1989,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960063,0,1991,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960064,0,1989,0,0,.,.,1,11,1,0,0,.,.,1,7
69,6960065,0,1992,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960066,0,1992,.,0,.,.,0,11,1,.,.,.,.,1,7
69,6960067,0,1990,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960068,0,.,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960069,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960070,0,1987,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960071,0,1991,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960072,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960073,0,1989,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960074,0,1990,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960075,0,1990,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960076,0,1987,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960077,0,1992,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960078,1,1992,0,0,0,0,0,11,1,.,0,0,0,0,7
69,6960079,0,1990,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960080,1,1990,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960081,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960082,0,1989,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960083,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960084,0,1991,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960085,1,1987,0,1,1,1,1,11,1,0,1,1,1,1,7
69,6960086,1,.,0,1,1,1,1,11,1,0,1,1,1,1,7
69,6960087,0,1991,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960088,0,1991,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960089,0,1991,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960090,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960091,0,1991,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960092,1,1989,0,0,0,0,0,11,1,.,0,0,0,0,7
69,6960093,0,1990,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960094,0,1991,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960095,1,1990,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960096,0,1991,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960097,1,1990,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960098,1,.,.,.,.,.,1,11,1,.,.,.,.,1,7
69,6960099,1,1991,.,0,0,0,1,11,1,.,0,0,0,1,7
69,6960100,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960101,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960102,0,1991,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960103,1,1990,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960104,1,1991,0,0,0,0,0,11,1,0,0,0,0,0,7
69,6960105,0,1990,0,0,.,.,0,11,1,0,0,.,.,0,7
69,6960106,1,1986,0,0,0,0,1,11,1,0,0,0,0,1,7
69,6960107,1,1990,0,0,0,0,0,11,1,0,0,0,0,0,7
70,7050047,1,1989,0,0,1,1,1,10,0,0,0,1,1,0,7
70,7060001,1,1990,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060003,1,1991,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060004,0,1986,0,0,.,.,0,10,0,0,0,.,.,1,7
70,7060005,1,1987,0,1,1,1,1,10,0,0,1,1,1,1,7
70,7060006,1,1990,0,0,0,0,0,10,0,0,0,1,1,0,7
70,7060007,1,1990,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060008,1,1991,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060009,0,1988,0,0,.,.,0,10,0,0,0,.,.,0,7
70,7060010,1,1990,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060011,1,1989,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060012,0,1988,0,0,.,.,0,10,0,0,0,.,.,0,7
70,7060013,1,1990,0,0,0,0,0,10,0,0,1,1,1,1,7
70,7060014,1,.,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060015,0,1991,0,0,.,.,0,10,0,0,0,.,.,0,7
70,7060016,1,1990,0,0,0,0,0,10,0,0,1,1,1,0,7
70,7060017,1,1989,0,0,0,0,0,10,0,0,1,1,1,1,7
70,7060018,1,1990,0,0,0,0,0,10,0,.,.,.,.,0,7
70,7060019,1,1989,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060020,1,.,0,0,0,0,1,10,0,0,1,.,.,1,7
70,7060021,1,.,.,0,0,0,1,10,0,0,.,.,.,1,7
70,7060022,0,1988,.,0,.,.,0,10,0,.,.,.,.,1,7
70,7060023,1,1989,0,0,0,0,0,10,0,0,0,1,1,1,7
70,7060024,1,1991,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060025,1,1990,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060026,0,1990,0,0,.,.,0,10,0,0,0,.,.,0,7
70,7060027,0,.,0,0,.,.,1,10,0,0,0,.,.,1,7
70,7060028,0,1989,0,0,.,.,0,10,0,0,0,.,.,0,7
70,7060029,1,1987,0,0,0,0,1,10,0,0,0,0,1,1,7
70,7060030,0,1988,0,0,.,.,0,10,0,0,0,.,.,0,7
70,7060031,1,1988,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060032,1,1988,0,0,1,1,1,10,0,0,0,1,1,1,7
70,7060033,1,1990,0,0,1,1,1,10,0,0,0,1,1,1,7
70,7060034,1,1990,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060035,0,1988,0,0,.,.,0,10,0,0,0,.,.,0,7
70,7060036,1,.,0,0,0,0,1,10,0,0,1,1,1,1,7
70,7060037,0,1990,0,0,.,.,0,10,0,0,0,.,.,0,7
70,7060038,1,1992,.,0,0,0,0,10,0,0,0,0,0,0,7
70,7060039,1,1989,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060040,0,1990,0,0,.,.,0,10,0,0,0,.,.,0,7
70,7060041,0,1988,0,0,.,.,0,10,0,0,1,.,.,0,7
70,7060043,1,1991,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060044,1,1988,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060045,1,1991,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060046,1,1990,.,0,0,0,0,10,0,0,0,0,0,0,7
70,7060047,1,.,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060048,1,1991,0,0,0,0,0,10,0,0,0,0,0,0,7
70,7060049,1,.,.,0,0,0,0,10,0,.,.,.,.,1,7
70,7060050,0,1986,0,0,.,.,0,10,0,0,0,.,.,0,7
70,7060051,1,1989,0,0,1,1,1,10,0,0,1,1,1,1,7
70,7060052,1,1991,0,0,0,0,0,10,0,0,0,0,0,0,7
71,7160001,1,1990,0,0,0,0,0,12,0,0,0,0,0,0,7
71,7160002,1,1991,0,0,0,0,0,12,0,0,0,0,0,0,7
71,7160003,0,1989,0,0,.,.,0,12,0,0,0,.,.,0,7
71,7160004,0,1988,0,0,.,.,0,12,0,0,0,.,.,0,7
71,7160005,0,1986,0,0,.,.,0,12,0,0,0,.,.,0,7
71,7160006,1,1989,0,0,0,0,0,12,0,0,0,0,0,0,7
71,7160007,0,1988,0,0,.,.,0,12,0,.,.,.,.,1,7
71,7160009,1,1988,0,0,0,0,0,12,0,0,0,0,0,0,7
71,7160010,1,1990,0,0,0,0,0,12,0,0,0,0,0,0,7
71,7160011,0,1988,0,0,.,.,0,12,0,.,.,.,.,0,7
71,7160012,1,1990,0,0,0,0,0,12,0,0,0,0,0,0,7
71,7160013,0,1988,0,0,.,.,0,12,0,.,.,.,.,1,7
71,7160014,1,1990,0,0,0,0,0,12,0,.,.,0,.,1,7
71,7160015,0,1988,0,0,.,.,0,12,0,0,0,.,.,0,7
71,7160016,0,1988,0,0,.,.,0,12,0,0,0,.,.,0,7
71,7160017,1,1988,0,0,0,0,0,12,0,0,0,0,0,0,7
71,7160018,1,1992,0,0,0,0,0,12,0,0,0,0,0,0,7
71,7160019,0,.,0,1,.,.,1,12,0,.,1,.,.,0,7
71,7160020,1,1990,0,0,0,0,0,12,0,0,1,1,1,0,7
71,7160021,0,.,.,.,.,.,1,12,0,.,.,.,.,1,7
71,7160022,0,1989,0,0,.,.,0,12,0,0,1,.,.,0,7
71,7160023,0,1988,0,0,.,.,1,12,0,0,0,.,.,1,7
72,7260001,0,1989,0,0,.,.,0,11,1,0,0,.,.,0,7
72,7260002,0,1988,0,0,.,.,0,11,1,0,0,.,.,0,7
72,7260003,1,1990,0,0,0,0,0,11,1,0,0,0,0,0,7
72,7260004,0,1990,0,0,.,.,0,11,1,0,0,.,.,0,7
72,7260005,0,1989,0,0,.,.,0,11,1,0,0,.,.,0,7
72,7260006,0,1989,0,0,.,.,0,11,1,0,0,.,.,0,7
72,7260007,1,1989,0,1,0,1,1,11,1,0,1,0,1,1,7
72,7260008,0,1989,0,0,.,.,0,11,1,0,0,.,.,0,7
72,7260009,1,1987,0,1,1,1,1,11,1,0,1,1,1,1,7
72,7260010,1,1989,0,0,0,0,0,11,1,0,0,1,1,0,7
72,7260011,0,1987,0,0,.,.,0,11,1,0,0,.,.,0,7
72,7260012,0,1988,0,0,.,.,0,11,1,0,0,.,.,0,7
72,7260013,1,1988,0,0,0,0,0,11,1,0,0,0,0,0,7
72,7260014,1,.,0,0,0,0,0,11,1,0,0,0,0,0,7
72,7260015,0,1990,0,0,.,.,0,11,1,0,0,.,.,0,7
